,address,lat,lon,name,subCategory
1520,"60, Bd Emile Augier",48.863581506706,2.2739454367439,Docteur Bidat,Doctor's Office
1521,136 Boulevard Exelmans,48.847240447998,2.2592599391937003,Dr R. Sabine (gynecologue),Doctor's Office
1522,4 Bvd Filles Du Calvaire,48.861036,2.367324,Laboratoire D'analyses Medicales,Laboratory
1523,,48.85968,2.278611,Centre d'Imagerie Medicale La Muette,Medical Center
1524,62 Rue De Bagnolet,48.857820000000004,2.399659,Cabinet Vétérinaire du Dr Dol,Veterinarian
1525,,48.837396000000005,2.31758,Consulado do Brasil em Paris,Government Building
1526,,48.892469928841,2.3045628416568,TGI,Courthouse
1527,,48.838073,2.404795,SFL - Société Française Du Livre,Library
1528,,48.833117,2.3775209999999998,Bnf Tour Des Lois,Government Building
1529,"54, Rue De Tolbiac",48.828599352312004,2.3678482629695,Cabinet Dentaire Dr Bismuth,Dentist's Office
1530,Gare de Paris-Nord,48.88074762552999,2.3542284965515,Eurostar Business Premier Lounge,Travel Lounge
1531,11 Rue De Lancry,48.869158,2.3603099999999997,Bibliotheque Lancry,Library
1532,,48.884944,2.3334509999999997,Ma Kiné,Medical Center
1533,6 Rue Cimarosa,48.868020555002005,2.2901922651527,Ambassade Argentine,Government Building
1534,,48.883859538269995,2.3051479034732996,Centre Médicale Veille Du Sommeil,Hospital
1535,39 rue Fessart,48.876874565080996,2.3858908001525,Clinique des Buttes Chaumont,Hospital
1536,52 Rue Jacques Hillairet,48.843078736011,2.3900296460823998,Cnes Daumesnil,Government Building
1537,"121, Avenue du Général De Gaulle",48.860984032486,2.3704315071815,Conseil Général du Val-de-Marne,Government Building
1538,,48.83277130127,2.3746893405914,Assurance Maladie - Agence Buttes Chaumont,Government Building
1539,,48.824612362433,2.3556739875573,Cabinet de Kinésitherapie,Doctor's Office
1540,25 Rue Manin,48.875845,2.380384,Fondation Ophtalmologique Adolphe De Rothschild,Hospital
1541,,48.828938,2.366181,Brigade Financière,Police Station
1542,71,48.891224528950005,2.3493226222603996,Cabinet Medicale,Doctor's Office
1543,Auteuil,48.847751617432,2.2648179531097,Laboratoire l'analyses médicales,Laboratory
1544,,48.884441808035,2.3924442731077002,Rue Des Carrières d'Amérique,Road
1545,,48.88241140988401,2.353531312678,Hopital Lariboisiere secteur violet,Hospital
1546,53 avenue Gambetta,48.872138977051,2.4122009277344,Dentiste Michel ZAVERIO,Dentist's Office
1547,"4 Place de la Porte de Passy 75016 Paris, France",48.85803,2.2639669999999996,주 OECD 대한민국 대표부,Government Building
1548,79 rue de Grenelle,48.855267,2.322548,Hôtel d'Estrées - Résidence de l'ambassadeur de Russie,Government Building
1549,,48.828366708663,2.3026336490663,Boulevard Lefebvre,Road
1550,,48.822765999999994,2.325282,Laboratoire Lavergne,Laboratory
1551,15 Rue Vieille du Temple,48.856761397911995,2.3562033439857,Dr Laurent Cambourieux,Doctor's Office
1552,"45, Avenue Saint Mande",48.844844726794,2.4039484576671,Cabinet D'osteopathie Anouck Alpern,Medical Center
1553,28 place de la Bourse,48.870062444551,2.3393726706325,Palais brogniart,Meeting Room
1554,10 Rue Du Faubourg Montmartre,48.871836042904995,2.3429728802328,Gcs D-Sisif,Government Building
1555,,48.835426,2.339832,Unité de Soins intensifs de Cardiologie de l'Hôpital Cachin,Emergency Room
1556,,48.859536,2.239312,Bus 241,Bus Line
1557,,48.882142230647,2.3529647990001004,hôpital Lariboisiere secteur jaune porte 11,Hospital
1558,,48.864951182798,2.3976547005857003,Commissariat De Police Gambetta,Police Station
1559,"175, Rue Legendre",48.891739,2.3260919999999996,Cabinet d'Orthophonie,Medical Center
1560,,48.816486564094,2.3578976632492004,Peripherique,Road
1561,,48.84083599182,2.4045481017465002,Urgences Pediatriques Trousseau,Hospital
1562,Rue de reuilly,48.847758937166994,2.3859214782715,Caserne de Reuilly,Fire Station
1563,,48.840780419806,2.302532977956,Centre Des Impots Rue Du General Beuret,Government Building
1564,228 Avenue Du Maine,48.828704833984006,2.3264241218567,Docteur Nguyen Phuong vinh,Doctor's Office
1565,61 Rue de la Grange aux Belles,48.877349853515994,2.3687090873718,Cabinet Diététique,Medical Center
1566,62 Rue Du Surmelin,48.869325,2.406231,PMI,Medical Center
1567,55 Rue Saint Dominique,48.859931,2.315562,Ministère Des Familles,Government Building
1568,,48.861259999999994,2.4052830000000003,Docteur Letavernier,Doctor's Office
1569,,48.83492921171,2.3653290439444,Périph,Road
1570,32 Av du Dr Arnold Netter,48.843087,2.405351,Laboratoire d'Analyses Desty Pons,Laboratory
1571,,48.894104,2.393872,Infirmerie du Zenith,Emergency Room
1572,,48.841734077802,2.3182612349766,zone 84/2,Fire Station
1573,Blvd de l'hôpital,48.83761515943,2.3665513416985,Bâtiment Paul Castaigne @hôpital Pitié-Salpétrière,Hospital
1574,,48.877052097025,2.3937179887001,BDEP Amérique,Police Station
1575,24 Rue De La Folie Méricourt,48.862643,2.373389,Embassy of the United Kingdom of F,Capitol Building
1576,Colonel Fabien,48.878171214445,2.370680882913,Arrêt Colonel Fabien [75],Bus Station
1577,4 Rue Marietta Martin,48.856410033832,2.2738475465247996,4 rue Marietta Martin,Government Building
1578,145 Avenue De Versailles,48.84175491333,2.2667653560637997,medecine du travail,Doctor's Office
1579,66 rue Pergolèse,48.872920897126,2.2803698120497002,Délégation du Québec à Paris,Government Building
1580,,48.867024,2.396672,Ophtalmo Nguyen,Doctor's Office
1581,,48.864753723145,2.3988952636719,Médecin,Doctor's Office
1582,,48.892534999999995,2.344591,Tribunal  d'Instance du 18ème,Courthouse
1583,,48.871978359871996,2.3451352591109,Arco Del Triunfo,General Travel
1584,,48.868301,2.289089,Académie Polonaise des Sciences,Government Building
1585,,48.865097045898,2.2343015670776,Arrêt Hippodrome de Longchamp [241],Bus Line
1586,,48.854113446169,2.3762746958021,Эйфелева Башня,General Travel
1587,,48.843544,2.299544,Dr Chiaverini,Doctor's Office
1588,91 rue Claude Decaen,48.838325568239,2.3964786529541002,Antenne Jeunes Claude Decaen,Government Building
1589,,48.845742,2.32552,Mon Orthodontiste,Dentist's Office
1590,15 rue Louis Lejeune,48.820127484863995,2.3260250860227,Agence de Sûreté Nucléaire,Government Building
1591,,48.864639282227,2.3952271938323997,Sécurité Dept. Père lachaise,Police Station
1592,210,48.87408673885899,2.3299201311442004,Prefecture de Police,Police Station
1593,,48.88653,2.391786,Cabinet Du Docteur Cohen,Doctor's Office
1594,39 bis rue de Montreuil,48.850464105158004,2.3875594157072,Cabinet de podologie,Doctor's Office
1595,40 Avenue de Verdun,48.819259854382,2.4546603958257998,Centre Hospitalier Intercommunal Créteil,Hospital
1596,,48.883903123972,2.3195571605816,Caserne des Sapeurs-Pompiers rue Boursault,Fire Station
1597,,48.857808951,2.3715721914371,Laboratoire CBCV,Laboratory
1598,"6, Rue Bardinet",48.830848693848,2.3165349960327,Maison De La Justice Et Du Droit - Paris Sud,Courthouse
1599,,48.846531,2.414458,File Ringweg Parijs,Road
1600,4 Rue Taine,48.838791362902,2.3900913216667004,Cabinet Dentaire Dr Nizard,Dentist's Office
1601,Rue de Richelieu,48.871127894225,2.3400590982045,Rue de Richelieu,Road
1602,,48.864162,2.271188,Ambassade du Cambodge,Government Building
1603,191 rue de Charenton,48.840064609559995,2.3841314587275,Préfecture de Police – Antenne du 12e arrondissement,Government Building
1604,,48.858857095142,2.4057985323887,Mission Locale du 20e Arrondissement,Government Building
1605,,48.836907933627,2.3058418275629,Rue Paul Barruel,Road
1606,209 Rue De Vaugirard,48.841983777913,2.3097181580573998,Centre Medical Institut Pasteur,Hospital
1607,5 Rue Elsa Morante,48.82845,2.3821380000000003,Clinicprosport,Medical Center
1608,,48.837040757749996,2.3988015229506,Périphérique De Paris,Road
1609,17 Rue De L'Evangile,48.89287,2.3630259999999996,Cabinet Medical Des Drs Samama,Doctor's Office
1610,,48.835117691266,2.273746188895,Périphérique,Road
1611,26 rue Bois Le Vent,48.857641,2.275112,Clinique vétérinaire,Veterinarian
1612,,48.868248,2.3214069999999998,Sofitel Salon Le Faubourg,Meeting Room
1613,112 rue de Maubeuge,48.882359801289,2.3548293113709,Cabinet Médical Régional de PARIS-NORD,Medical Center
1614,,48.866633630919,2.4111251304418997,Rue Le Vau,Road
1615,,48.870648575038004,2.4109095447394,Avenue De La Porte De Menilmontant,Road
1616,,48.828753000000006,2.368806,Toubib,Doctor's Office
1617,12-17 Rue Carducci,48.877508469235,2.3853926907137,Kinesitherapie Osteopathie,Medical Center
1618,"102, Avenue Des Champs Elysées",48.871295835817,2.3020242543839,TC Paris Büyükelçiliği Kültür Ve Tanıtma Müşavirliği,Government Building
1619,163 Avenue d'Italie,48.819411114297,2.3596787452698,DASES 13,Government Building
1620,,48.871010999999996,2.394083,Docteur Cheniour,Medical Center
1621,2 Square La Fontaine,48.850739727623996,2.2715542175395,Cabinet La Fontaine Kinésithérapie,Medical Center
1622,Quai de Montebello,48.851889007179004,2.3497545719147004,Batobus [Notre Dame],Boat or Ferry
1623,,48.887722628346005,2.3475929878022,Parking Rue de Clignancourt,Parking
1624,,48.883915487487,2.3569586422865,"París,Francia",General Travel
1625,,48.866701,2.4047970000000003,Rue Des Montiboeufs,Road
1626,,48.823071,2.330804,Montsouris-Tombe Issoire [88],Bus Line
1627,,48.842729999999996,2.4010759999999998,Centre  de Sante Ose,Dentist's Office
1628,119 Av Général Leclerc,48.823917,2.3265849999999997,RIP Alesia,Medical Center
1629,11 Bd Des Italiens,48.871722474025,2.3378953550765,Cabinet S Lapierre kinésithérapeute,Doctor's Office
1630,,48.84008026123,2.389897108078,mairie,City Hall
1631,21 Rue Truffaut,48.88468952977,2.3221690899151,Prefecture De Police Du 17eme,City Hall
1632,,48.847303000000004,2.284634,Police,Police Station
1633,"27, Rue Du Faubourg Saint Jacques",48.836254,2.340474,Bâtiment Jean Dausset,Laboratory
1634,229 rue Raymond Losserand,48.830161243381994,2.3103506316808997,Laboratoire de Biologie Médicale Losserand,Laboratory
1635,,48.882937,2.370861,Docteur Marbot,Doctor's Office
1636,,48.889225,2.319624,Docteur Belly,Doctor's Office
1637,,48.89137,2.374125,Centre dentaire Archereau,Dentist's Office
1638,110 Rue Du Faubourg Poissonnière,48.878971471492996,2.349965178321,Cabinet médical,Dentist's Office
1639,44 rue de Vaugirard,48.84145651165301,2.3169062613102,Abracadacom,Meeting Room
1640,,48.833398214538,2.3045203794432,Cabinet De Kinesitherapie Brancion,Medical Center
1641,,48.892596999999995,2.344991,Die Schwarzwaldklinik,Medical Center
1642,27 Avenue De friedland,48.873665773782996,2.3015927935289,Hotel Potocki,Government Building
1643,,48.88445,2.32174,Antennz De Police Administrative,Police Station
1644,160 av. de Clichy,48.891330718994,2.3190240859985,Laboratoires d'Analyses,Laboratory
1645,,48.882473095524,2.3009967564502998,Clinique Veterinaire,Veterinarian
1646,34 Avenue Bugeaud,48.870622999999995,2.2806509999999998,Ambassade De La République Du Nicaragua,Government Building
1647,,48.821264,2.3458069999999998,Protection Civile Paris 13,Medical Center
1648,www.richhaircare.com,48.829248443965994,2.2890531548249,Cosmeeting Paris - RICH Hair Care,Convention Center
1649,,48.869032000000004,2.276186,Ambassade De La République De Guinée,Government Building
1650,3 Rue Du Maroc,48.886168383714,2.3697605930559003,Centre Médical Stalingrad,Dentist's Office
1651,,48.823805,2.365543,Parking Tang Frères,Parking
1652,82 Rue Boissière,48.869415999999994,2.285815,Arret Victor Hugo Poincaré,Bus Line
1653,5 rue du bessin,48.83102138997,2.3056313954315,CHK - Aura,Hospital
1654,,48.855639552906,2.3230092017176003,Rue De Grenell,Monument / Landmark
1655,,48.831021,2.33013,Centre Médical Denfert,Medical Center
1656,Luxembourg,48.8402,2.34401,27 bus,Moving Target
1657,,48.878436,2.403212,Efs,Hospital
1658,"66, Rue Didot",48.829544,2.317217,Atom And Pixel Fondation,Convention Center
1659,,48.867258,2.287619,Rue Leo Delibes,Road
1660,,48.863132250091,2.3023509811595,Seine Cruise,Boat or Ferry
1661,,48.828720049774,2.3989263250544,Boulevard Périphérique,Road
1662,22 Rue Monsieur Le Prince,48.84635925293,2.3698711395264,Orthoptiste,Doctor's Office
1663,19 rue Michel-Ange,48.846540999999995,2.263025,Docteur Augey,Doctor's Office
1664,,48.835906,2.3881959999999998,La Chambraudie RATP,Medical Center
1665,124 Boulevard Voltaire,48.858715057373,2.3786559104919,Docteur Elkaim,Doctor's Office
1666,Rue D'Auteuil,48.847596,2.2662400000000003,Laboratoire Biopath,Laboratory
1667,58 rue Guy Moquet,48.89276890165999,2.3262047767639,dalla Psicologa,Medical Center
1668,,48.877132,2.304011,EBG Diner des 500,Meeting Room
1669,13 Rue Moreau,48.850053434122,2.3721703956802997,Le Resah,Government Building
1670,39 Boulevard Magenta,48.872751,2.359297,Centre Sésame,Medical Center
1671,8 Avenue Victor Hugo,48.872901,2.29243,Centre Hypnose & Psychosomatique,Doctor's Office
1672,,48.843662,2.280288,Квартирка в Париже,Rest Area
1673,,48.880596999999995,2.284757,Conf RoomCezanne,Meeting Room
1674,37 rue Richer,48.873950958252,2.3439161777496,Mouseland,Embassy / Consulate
1675,,48.880831,2.284824,Conf Room Pissarro,Meeting Room
1676,,48.880759000000005,2.284841,Conf Room Van Gogh,Meeting Room
1677,,48.879055685781005,2.2832601028684,Scrum Gathering Paris,Convention Center
1678,47 Avenue Raymond Poincaré,48.866595000000004,2.286202,Docteur Sylvie HENAULT,Doctor's Office
1679,,48.856189,2.2801549999999997,Le roi de France Anruan I,Embassy / Consulate
1680,,48.880088368725005,2.2842648375334997,Monceau,Meeting Room
1681,"107, rue du Théâtre",48.849115000000005,2.28757,Dr Gilles Duboquet,Doctor's Office
1682,22 Rue Augereau,48.856693,2.302462,Cabinet d'ostéopathie,Medical Center
1683,,48.843555,2.282794,Dr Davane,Dentist's Office
1684,,48.833657,2.375498,BNF - Salle D Haut De Jardin,Library
1685,17 Rue Trudaine,48.880928273704995,2.341109279235,Trudaine Chiropratique,Doctor's Office
1686,UNESCO,48.849511252271995,2.3056647416376,Salle X,Capitol Building
1687,Rue Jean de La Fontaine,48.851065999999996,2.2720740000000004,Arrêt Léopold II [52],Bus Station
1688,295 Avenue Daumesnil,48.834755537972,2.4100026325894,Direction de la Voirie et des Déplacements- Division des Opérations Non Sectorisées,Government Building
1689,23 Avenue De La République,48.865986,2.3714470000000003,Assistance Aux Animaux,Veterinarian
1690,Bastille,48.853631,2.3671919999999997,Somewhere in Paris,Medical Center
1691,,48.852478356852,2.3451284795480003,TGI Paris,Courthouse
1692,,48.844865000000006,2.293536,Poignetradiotologue,Medical Center
1693,,48.871850180768995,2.273560950143,Bd Peripherique,Road
1694,,48.852237701415994,2.4021103382111,Cabinet De Dentiste (Voges),Dentist's Office
1695,132 Rue De Courcelles,48.881326,2.3009619999999997,Cabinet Ostheo,Doctor's Office
1696,,48.881268976137,2.3733250701147997,Rue De Meaux,Road
1697,,48.893379211426,2.3200390338898,docteur SARPDAG,Doctor's Office
1698,,48.871659,2.403554,Avenue de la Porte de Ménilmontant,Road
1699,,48.88816,2.37996,Rue Tandou,Road
1700,,48.853028,2.4107369999999997,Rue des Rasselins,Road
1701,,48.847062,2.286002,Medecine Du Travail,Doctor's Office
1702,"178, Avenue Daumesil",48.83881582716,2.3972153821405,Docteur J Moussa,Doctor's Office
1703,11 Rue Oberkampf,48.863174,2.368606,Cabinet médical de Nourith Sekroun,Doctor's Office
1704,,48.896440312362,2.3869134400686,CCV - Centre Des Congrès De La villette,Convention Center
1705,12 Rue de Berri,48.872679999999995,2.304446,Consulado General de Colombia en París,Embassy / Consulate
1706,,48.845295,2.294423,Mon Dentiste,Dentist's Office
1707,54 rue des Saints Pères,48.853974,2.3295369999999997,Société de l'Histoire du Protestantisme Français,Library
1708,Rue Brezin,48.831361,2.328329,CASVP 14eme,Government Building
1709,,48.878892,2.346181,Cabinet Du Docteur Nejar,Dentist's Office
1710,Parijs,48.892112,2.384815,Architects@work Paris,Convention Center
1711,6 Rue De L'orme,48.877813,2.4002209999999997,Ici c'est apéro,Convention Center
1712,3 Rue de Tolbiac,48.830317138042,2.3775282266948996,URSAAF de Paris Sud,Government Building
1713,,48.830729999999996,2.334116,Centre de Pathologie et d'Imagerie,Laboratory
1714,92 rue de Gergovie,48.831106,2.318495,Centre de santé Tisserand,Medical Center
1715,10 bis rue Ordener,48.889650091273005,2.3582713165697005,Kiné Ordener,Medical Center
1716,26 rue de Rivoli,48.856435,2.35855,Docteur Bernard,Doctor's Office
1717,Place du Carrousel,48.861393,2.3341380000000003,Pyramide Inversée du Louvre,Monument / Landmark
1718,Av. Mathurin Moreau,48.878094,2.371611,Station Autolib',Rental Car Location
1719,181 boulevard Vincent Auriol,48.831510709503,2.3593351088731,Enterprise,Rental Car Location
1720,,48.820789000000005,2.359306,Brignoles,City Hall
1721,22 AV DU BEL AIR,48.84753275302,2.397127979832,CENTRE D'EXPLORATION OPHTALMOLOGIQUE - NATION,Eye Doctor
1722,Boulevard Pasteur,48.841504,2.3138799999999997,Clinique vétérinaire Benoit Thomas,Veterinarian
1723,,48.848603999999995,2.291196,Dentologue,Doctor's Office
1724,31 Avenue De Lowendal,48.849295,2.302886,UE3C,Doctor's Office
1725,,48.89921,2.3309599999999997,JFR Hologic stand 1 Hall Neuilly,Convention Center
1726,,48.873944082091,2.2681084623002,allée de Longchamp,Road
1727,,48.865570068359006,2.2691025733948,Пашкина биби =),Moving Target
1728,44 rue Saint-Placide,48.84806060790999,2.3259315490723,Docteur Annabelle TENENBAUM,Dentist's Office
1729,159 Boulevard Malesherbe,48.885632,2.306501,Cabinet Dentaire - Dr Cadet & Dr Bertrant,Dentist's Office
1730,10 Rue Civiale,48.871437072754,2.3741166591644,cabinet paramedical civiale,Medical Center
1731,Rue Pajol,48.866976584694,2.353663379547,Bibliothèque Vaclav Havel,Library
1732,10 Rue Louis-Blanc,48.879165,2.3692450000000003,Consulat Chaoui - Paris X,Embassy / Consulate
1733,6-8 boulevard Haussmann,48.872315500000006,2.3387466,Bpifrance,Government Building
